species	chr	strand	match_status	manual_id	manual_start	manual_end	manual_type	manual_full_length	manual_hint_type	manual_scoring	agent_id	agent_start	agent_end	agent_type	agent_full_length	agent_hint_type	agent_confidence	agent_needs_review	agent_miniprot_identity	manual_in_agent_frac	agent_in_manual_frac	start_diff	end_diff	type_agree	full_length_agree	hint_type_agree
072.Chaetopelma lymberakisi	oz197707.1	-	manual_only		29460218	29577409	masp2	false	Full_length	1																
072.Chaetopelma lymberakisi	oz197710.1	+	manual_only		81567022	81582871	misp	false	Full_length	2																
072.Chaetopelma lymberakisi	oz197721.1	+	matched		137617591	137646341	unknown	false	Full_length	2	Chly_spid_00005	137617591	137646173	masp	true	Full_length	medium	true	0.3419	0.9941565217391304	1.0	0	-168	false	false	true
072.Chaetopelma lymberakisi	oz197726.1	+	matched		102378203	102411340	unknown	true	Full_length	3	Chly_spid_00006	102378203	102411340	masp	true	Full_length	high	false	0.4939	1.0	1.0	0	0	false	true	true
073.Cheiracanthium punctorium	jawzyv010011756.1	+	matched		202324	215726	pysp	false	Full_length	3	Chpu_spid_00006	202324	213037	pysp	true	Full_length	medium	true	0.8639	0.7993583047306372	1.0	0	-2689	true	false	true
073.Cheiracanthium punctorium	jawzyv010012163.1	+	agent_only								Chpu_spid_00008	122850	123319	acsp	false	N-terminal	medium	true								
073.Cheiracanthium punctorium	jawzyv010012460.1	+	agent_only								Chpu_spid_00009	40	343	pysp	false	C-terminal	medium	true								
073.Cheiracanthium punctorium	jawzyv010013023.1	-	manual_only		163478	163920	misp	false	Full_length	3																
073.Cheiracanthium punctorium	jawzyv010013023.1	-	agent_only								Chpu_spid_00010	140990	163920	misp	true	Full_length	medium	true	0.6555							
073.Cheiracanthium punctorium	jawzyv010013598.1	-	manual_only		11699	11993	misp	false	C-terminal	2																
073.Cheiracanthium punctorium	jawzyv010013598.1	-	agent_only								Chpu_spid_00011	11698	27905	masp	true	Full_length	high	false	0.5391							
073.Cheiracanthium punctorium	jawzyv010017986.1	+	manual_only		35932	36411	acsp	false	N-terminal	2																
073.Cheiracanthium punctorium	jawzyv010017986.1	+	agent_only								Chpu_spid_00018	35932	39360	acsp	true	Full_length	medium	true	0.8306							
074.Dolomedes plantarius	ou015492.1	+	agent_only								Dopl_spid_00003	84137105	84150003	acsp	true	Full_length	high	false	0.8891							
074.Dolomedes plantarius	ou015492.1	+	agent_only								Dopl_spid_00004	84179588	84197712	acsp	true	Full_length	high	false	0.6807							
074.Dolomedes plantarius	ou015500.1	+	manual_only		89721582	89726984	masp1	false	Full_length	3																
074.Dolomedes plantarius	ou015500.1	+	agent_only								Dopl_spid_00008	12206271	12206734	masp	false	N-terminal	medium	true	0.2651							
074.Dolomedes plantarius	ou015500.1	+	agent_only								Dopl_spid_00010	89726676	89726984	masp1	false	C-terminal	medium	true	0.6928							
074.Dolomedes plantarius	ou015503.1	+	manual_only		81168720	81176381	masp	false	N-terminal	2																
074.Dolomedes plantarius	ou015503.1	+	agent_only								Dopl_spid_00014	81168720	81169239	masp	false	N-terminal	medium	true	0.4432							
075.Dysdera silvatica	qlnu02012317.1	-	matched		16535	17002	acsp	false	N-terminal	2	Dysi_spid_00001	16535	17002	acsp	true	Full_length	medium	true	0.582	1.0	1.0	0	0	true	false	false
075.Dysdera silvatica	qlnu02014987.1	+	manual_only		33215	33667	masp	false	N-terminal	2																
075.Dysdera silvatica	qlnu02014987.1	+	agent_only								Dysi_spid_00002	33215	38687	masp	true	Full_length	medium	true	0.8254							
075.Dysdera silvatica	qlnu02015359.1	+	manual_only		10024817	10035798	masp2	false	Internal	1																
076.Ectatosticta davidi	eda_chr002	-	matched		28608044	28608504	unknown	false	N-terminal	1	Ecda_spid_00001	28608002	28608504	masp	false	N-terminal	medium	true		1.0	0.9163346613545816	-42	0	false	true	true
076.Ectatosticta davidi	eda_chr008	+	matched		65115938	65132430	masp	true	Full_length	4	Ecda_spid_00002	65115938	65132430	masp1	true	Full_length	high	false	0.4934	1.0	1.0	0	0	false	true	true
076.Ectatosticta davidi	eda_chr010	-	manual_only		23353978	23372837	unknown	true	Full_length	4																
076.Ectatosticta davidi	eda_chr010	-	agent_only								Ecda_spid_00004	23372374	23372837	acsp	true	Full_length	medium	true	0.4498							
076.Ectatosticta davidi	eda_chr011	+	manual_only		196097012	196125131	masp	false	Full_length	2																
076.Ectatosticta davidi	eda_chr011	+	agent_only								Ecda_spid_00005	196097012	196097484	masp	false	N-terminal	medium	true								
076.Ectatosticta davidi	eda_chr012	+	manual_only		130350504	130350946	unknown	false	N-terminal	2																
076.Ectatosticta davidi	eda_chr012	+	agent_only								Ecda_spid_00006	111892314	111892786	masp	false	N-terminal	medium	true								
076.Ectatosticta davidi	eda_chr012	+	agent_only								Ecda_spid_00011	130350504	130364884	masp	true	Full_length	medium	true	0.3148							
076.Ectatosticta davidi	eda_chr012	-	matched		118599899	118600320	unknown	false	N-terminal	1	Ecda_spid_00010	118599886	118600335	masp1	false	N-terminal	medium	true	0.3056	1.0	0.9376391982182628	-13	15	false	true	true
076.Ectatosticta davidi	eda_chr012	-	matched		131633899	131649641	unknown	false	Full_length	3	Ecda_spid_00012	131632780	131649641	acsp	true	Full_length	medium	true	0.278	1.0	0.9336338295474764	-1119	0	false	false	true
077.Eratigena atrica	oz222581.1	+	matched		179700310	179714097	unknown	true	Full_length	4	Erat_spid_00002	179700310	179714100	misp	true	Full_length	high	false	0.8326	1.0	0.9997824510514866	0	3	false	true	true
077.Eratigena atrica	oz222581.1	+	matched		179581091	179595633	unknown	true	Full_length	4	Erat_spid_00001	179581091	179595643	misp	true	Full_length	high	false	0.6875	1.0	0.9993128092358439	0	10	false	true	true
077.Eratigena atrica	oz222588.1	+	agent_only								Erat_spid_00007	11750621	11750953	acsp	false	C-terminal	medium	true								
077.Eratigena atrica	oz222588.1	-	manual_only		12880355	12880823	acsp	false	N-terminal	2																
077.Eratigena atrica	oz222588.1	-	agent_only								Erat_spid_00009	12463890	12464222	acsp	false	C-terminal	medium	true								
077.Eratigena atrica	oz222588.1	-	agent_only								Erat_spid_00011	12877409	12880880	acsp	true	Full_length	medium	true	0.3866							
077.Eratigena atrica	oz222596.1	+	matched		119299551	119312246	unknown	true	Full_length	5	Erat_spid_00013	119299551	119312248	misp	true	Full_length	high	false	0.6457	1.0	0.9998424824761755	0	2	false	true	true
077.Eratigena atrica	oz222596.1	-	matched		118501191	118512362	masp	true	Full_length	4	Erat_spid_00012	118501189	118512362	misp	true	Full_length	high	false	0.917	1.0	0.9998209970464512	-2	0	false	true	true
077.Eratigena atrica	oz222596.1	-	matched		119693176	119706140	masp	true	Full_length	5	Erat_spid_00014	119693173	119706140	misp	true	Full_length	high	false	0.6175	1.0	0.999768643479602	-3	0	false	true	true
077.Eratigena atrica	oz222597.1	+	manual_only		45154706	45165990	flag	false	Internal	1																
077.Eratigena atrica	oz222597.1	-	manual_only		102479174	102490384	masp1	false	Internal	1																
078.Gibbaranea gibbosa	oz060746.1	-	manual_only		274193000	274193485	agsp2	false	N-terminal	1																
078.Gibbaranea gibbosa	oz060746.1	-	agent_only								Gigi_spid_00002	274134150	274193485	agsp2	true	Full_length	medium	true	0.8							
078.Gibbaranea gibbosa	oz060747.1	+	matched		310522224	310527359	masp	true	Full_length	4	Gigi_spid_00014	310522224	310527362	masp1	true	Full_length	high	false	0.8189	1.0	0.9994161152199299	0	3	false	true	true
078.Gibbaranea gibbosa	oz060747.1	-	matched		264917303	264925630	masp2	true	Full_length	4	Gigi_spid_00013	264917295	264925630	masp3	true	Full_length	high	false	0.7179	1.0	0.9990401919616076	-8	0	false	true	true
078.Gibbaranea gibbosa	oz060747.1	-	matched		264722593	264730911	masp2	true	Full_length	4	Gigi_spid_00012	264722581	264730911	masp	true	Full_length	high	false	0.7544	1.0	0.9985594237695078	-12	0	false	true	true
078.Gibbaranea gibbosa	oz060751.1	-	manual_only		93808794	93829753	masp2	true	Full_length	4																
078.Gibbaranea gibbosa	oz060752.1	-	matched		94162194	94183361	masp2	true	Full_length	4	Gigi_spid_00021	94162194	94183361	masp2b	true	Full_length	high	false	0.8642	1.0	1.0	0	0	false	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		93985824	94005947	masp2	true	Full_length	4	Gigi_spid_00020	93985824	94005947	masp2b	true	Full_length	high	false	0.8247	1.0	1.0	0	0	false	true	true
078.Gibbaranea gibbosa	oz060752.1	-	agent_only								Gigi_spid_00019	93808794	93829753	masp2b	true	Full_length	high	false	0.8528							
078.Gibbaranea gibbosa	oz060753.1	+	manual_only		57318949	57321206	masp1	false	N-terminal	2																
078.Gibbaranea gibbosa	oz060753.1	+	agent_only								Gigi_spid_00030	57318949	57319399	masp1	false	N-terminal	medium	true								
078.Gibbaranea gibbosa	oz060754.1	-	matched		36309125	36321001	unknown	false	N-terminal	2	Gigi_spid_00031	36309125	36321001	acsp	true	Full_length	medium	true	0.8249	1.0	1.0	0	0	false	false	false
079.Heteropoda venatoria	chr11	+	matched		22496234	22505646	cysp	false	Full_length	3	Heve_spid_00001	22496234	22506622	cysp	true	Full_length	medium	true	0.5345	1.0	0.9060454370427417	0	976	true	false	true
079.Heteropoda venatoria	chr2	+	manual_only		229703873	229710073	masp1	false	Full_length	2																
079.Heteropoda venatoria	chr21	+	matched		135625447	135761232	masp	true	Full_length	5	Heve_spid_00007	135625447	135761232	masp1	true	Full_length	high	false	0.58	1.0	1.0	0	0	false	true	true
079.Heteropoda venatoria	chr21	+	manual_only		218483817	218508070	masp	true	Full_length	3																
079.Heteropoda venatoria	chr21	+	agent_only								Heve_spid_00012	218483817	218484286	masp	false	N-terminal	medium	true								
079.Heteropoda venatoria	chr6	-	manual_only		68907809	68914337	flag	true	Full_length	3																
080.Hylyphantes graminicola	cm043118.1	+	matched		7582124	7618307	unknown	true	Full_length	5	Hygr_spid_00007	7582124	7618307	masp	true	Full_length	high	false	0.7523	1.0	1.0	0	0	false	true	true
080.Hylyphantes graminicola	cm043118.1	+	matched		7510718	7535349	unknown	true	Full_length	5	Hygr_spid_00006	7510718	7535349	masp	true	Full_length	high	false	0.9231	1.0	1.0	0	0	false	true	true
080.Hylyphantes graminicola	cm043119.1	-	manual_only		20331320	20339664	masp	true	Full_length	2																
081.Larinioides cornutus	oz204532.1	+	matched		131385271	131390292	masp	true	Full_length	5	Laco_spid_00018	131385271	131390292	masp1	true	Full_length	high	false	0.8161	1.0	1.0	0	0	false	true	true
081.Larinioides cornutus	oz204532.1	+	matched		91861593	91871522	masp2	true	Full_length	5	Laco_spid_00015	91861593	91871522	masp3	true	Full_length	high	false	0.9934	1.0	1.0	0	0	false	true	true
081.Larinioides cornutus	oz204532.1	+	matched		91803803	91812280	masp2	true	Full_length	5	Laco_spid_00014	91803803	91812280	masp3	true	Full_length	high	false	0.9158	1.0	1.0	0	0	false	true	true
081.Larinioides cornutus	oz204532.1	+	manual_only		91698705	91705810	masp1	false	Full_length	3																
081.Larinioides cornutus	oz204532.1	+	agent_only								Laco_spid_00013	91705496	91705810	masp1	false	C-terminal	medium	true	0.7939							
081.Larinioides cornutus	oz204534.1	+	manual_only		71101932	71104048	agsp2	false	Full_length	3																
081.Larinioides cornutus	oz204534.1	+	manual_only		71142751	71143884	agsp2	false	Full_length	2																
081.Larinioides cornutus	oz204534.1	+	agent_only								Laco_spid_00021	71103683	71152760	agsp2	true	Full_length	high	false	1.0							
081.Larinioides cornutus	oz204535.1	+	manual_only		42632570	42633413	misp	true	N-terminal	1																
081.Larinioides cornutus	oz204539.1	-	agent_only								Laco_spid_00025	12967686	12967948	flag	false	C-terminal	medium	true								
081.Larinioides cornutus	oz204542.1	+	matched		114881641	114897509	unknown	true	Full_length	3	Laco_spid_00041	114881641	114895099	masp	true	Full_length	medium	true	0.8848	0.8481220065540711	1.0	0	-2410	false	true	true
082.Larinioides sclopetarius	caxien010000003.1	+	manual_only		3961575	3972785	unknown	false	Full_length	3																
082.Larinioides sclopetarius	caxien010000003.1	+	agent_only								Lasc_spid_00001	3961575	3962065	masp	false	N-terminal	medium	true	0.8848							
082.Larinioides sclopetarius	caxien010000034.1	-	manual_only		10162005	10170000	agsp2	false	Full_length	3																
082.Larinioides sclopetarius	caxien010000034.1	-	agent_only								Lasc_spid_00006	10162005	10162370	agsp2	false	C-terminal	medium	true	0.875							
082.Larinioides sclopetarius	caxien010000034.1	-	agent_only								Lasc_spid_00005	10125410	10125895	agsp2	false	N-terminal	medium	true	0.9602							
082.Larinioides sclopetarius	caxien010000035.1	+	matched		6540284	6549160	masp2	true	Full_length	4	Lasc_spid_00016	6540284	6549160	masp3	true	Full_length	high	false	0.8483	1.0	1.0	0	0	false	true	true
082.Larinioides sclopetarius	caxien010000035.1	+	matched		6474253	6482736	masp2	true	Full_length	4	Lasc_spid_00015	6474253	6482736	masp3	true	Full_length	high	false	0.6053	1.0	1.0	0	0	false	true	true
082.Larinioides sclopetarius	caxien010000035.1	+	manual_only		5591125	5597198	masp	false	Full_length	3																
082.Larinioides sclopetarius	caxien010000035.1	+	agent_only								Lasc_spid_00009	5596887	5597198	masp2	false	C-terminal	medium	true								
082.Larinioides sclopetarius	caxien010000160.1	+	matched		2112584	2117554	masp	true	Full_length	4	Lasc_spid_00025	2112584	2117554	masp1	true	Full_length	high	false	0.8235	1.0	1.0	0	0	false	true	true
082.Larinioides sclopetarius	caxien010000163.1	-	agent_only								Lasc_spid_00027	2982656	2996311	acsp	true	Full_length	high	false	0.9314							
082.Larinioides sclopetarius	caxien010000255.1	+	agent_only								Lasc_spid_00033	1570416	1570678	flag	false	C-terminal	medium	true								
083.Latrodectus elegans	hic_chr_11	+	manual_only		44581742	44584000	masp	false	Full_length	3																
083.Latrodectus elegans	hic_chr_11	+	agent_only								Lael_spid_00006	44581742	44582201	masp	false	N-terminal	medium	true	0.304							
083.Latrodectus elegans	hic_chr_11	-	matched		44404720	44417235	masp	true	Full_length	5	Lael_spid_00005	44404720	44417235	masp1	true	Full_length	high	false	0.9444	1.0	1.0	0	0	false	true	true
083.Latrodectus elegans	hic_chr_11	-	matched		44326923	44337146	masp	true	Full_length	5	Lael_spid_00004	44326923	44337146	masp1	true	Full_length	high	false	0.7938	1.0	1.0	0	0	false	true	true
083.Latrodectus elegans	hic_chr_11	-	matched		44275665	44278889	masp	true	Full_length	5	Lael_spid_00003	44275665	44278889	masp1	true	Full_length	high	false	0.4565	1.0	1.0	0	0	false	true	true
083.Latrodectus elegans	hic_chr_11	-	matched		44102734	44113651	masp	true	Full_length	5	Lael_spid_00002	44102734	44113651	masp1	true	Full_length	high	false	0.6667	1.0	1.0	0	0	false	true	true
083.Latrodectus elegans	hic_chr_11	-	matched		44020655	44027188	masp	true	Full_length	5	Lael_spid_00001	44020655	44027188	masp1	true	Full_length	high	false	0.6	1.0	1.0	0	0	false	true	true
083.Latrodectus elegans	hic_chr_2	+	manual_only		96117548	96121823	flag	false	Internal	1																
083.Latrodectus elegans	hic_chr_6	+	manual_only		103808780	103825087	agsp2	false	Full_length	3																
083.Latrodectus elegans	hic_chr_6	+	agent_only								Lael_spid_00018	103824728	103825087	agsp2	false	C-terminal	medium	true	0.5821							
083.Latrodectus elegans	hic_chr_6	-	agent_only								Lael_spid_00020	132377888	132378185	pysp	false	C-terminal	medium	true								
084.Latrodectus geometricus	japdsc010008870.1	+	agent_only								Lage_spid_00002	140	451	masp1	false	C-terminal	medium	true	0.5702							
084.Latrodectus geometricus	japdsc010016012.1	+	agent_only								Lage_spid_00003	336	647	masp1	false	C-terminal	medium	true	0.6073							
084.Latrodectus geometricus	japdsc010018036.1	-	agent_only								Lage_spid_00004	181357	181828	cysp	false	N-terminal	medium	true	0.5331							
084.Latrodectus geometricus	japdsc010019588.1	-	agent_only								Lage_spid_00005	818	1110	misp	false	C-terminal	medium	true	0.9197							
084.Latrodectus geometricus	japdsc010022013.1	+	agent_only								Lage_spid_00006	8323	8674	agsp2	false	C-terminal	medium	true	0.4145							
084.Latrodectus geometricus	japdsc010029735.1	+	agent_only								Lage_spid_00007	17482	18395	acsp	true	Full_length	medium	true	0.63							
084.Latrodectus geometricus	japdsc010037741.1	+	agent_only								Lage_spid_00008	73	432	agsp2	false	C-terminal	medium	true								
084.Latrodectus geometricus	japdsc010042806.1	-	agent_only								Lage_spid_00009	203	682	agsp2	false	N-terminal	medium	true	0.4167							
084.Latrodectus geometricus	japdsc010060126.1	+	agent_only								Lage_spid_00010	782	1074	misp	false	C-terminal	medium	true	0.608							
084.Latrodectus geometricus	japdsc010065526.1	-	agent_only								Lage_spid_00011	142692	143116	misp	false	N-terminal	medium	true	0.7276							
084.Latrodectus geometricus	japdsc010077559.1	+	agent_only								Lage_spid_00012	128974	130818	flag	true	Full_length	high	false	0.5705							
084.Latrodectus geometricus	japdsc010080249.1	-	agent_only								Lage_spid_00013	203	682	agsp2	false	N-terminal	medium	true	0.9888							
084.Latrodectus geometricus	japdsc010085935.1	+	agent_only								Lage_spid_00014	756	1048	misp	false	C-terminal	medium	true	0.4854							
084.Latrodectus geometricus	japdsc010090158.1	-	agent_only								Lage_spid_00015	8843	13946	misp	true	Full_length	high	false	0.8378							
084.Latrodectus geometricus	japdsc010092264.1	+	agent_only								Lage_spid_00016	2449	2873	misp	false	N-terminal	medium	true	0.5644							
084.Latrodectus geometricus	japdsc010094001.1	+	agent_only								Lage_spid_00017	3609	5285	masp	true	Full_length	medium	true	0.9383							
084.Latrodectus geometricus	japdsc010097265.1	+	agent_only								Lage_spid_00018	613412	620371	pysp	true	Full_length	high	false	0.5561							
084.Latrodectus geometricus	japdsc010129047.1	+	agent_only								Lage_spid_00019	14089	15763	misp	true	Full_length	medium	true	0.9516							
084.Latrodectus geometricus	japdsc010143963.1	+	agent_only								Lage_spid_00020	2354	14852	agsp1	true	Full_length	high	false	1.0							
084.Latrodectus geometricus	japdsc010161558.1	+	agent_only								Lage_spid_00021	743	1035	misp	false	C-terminal	medium	true	0.6822							
085.Latrodectus hesperus	lhe_chr1	-	manual_only		101269426	101281989	agsp2	false	Full_length	3																
085.Latrodectus hesperus	lhe_chr1	-	agent_only								Lahe_spid_00003	101269426	101269785	agsp2	false	C-terminal	medium	true	0.5771							
085.Latrodectus hesperus	lhe_chr10	+	manual_only		94357640	94366180	flag	false	Full_length	2																
085.Latrodectus hesperus	lhe_chr3	-	manual_only		60620189	60640394	agsp1	false	Full_length	3																
085.Latrodectus hesperus	lhe_chr3	-	agent_only								Lahe_spid_00010	60620189	60620551	agsp1	false	C-terminal	medium	true	0.6255							
085.Latrodectus hesperus	lhe_chr3	-	agent_only								Lahe_spid_00011	60705277	60705645	agsp1	false	C-terminal	medium	true								
085.Latrodectus hesperus	lhe_chr4	-	matched		37616792	37630046	masp	true	Full_length	5	Lahe_spid_00018	37616792	37630046	masp1	true	Full_length	high	false	0.795	1.0	1.0	0	0	false	true	true
085.Latrodectus hesperus	lhe_chr4	-	matched		37587990	37602137	masp	true	Full_length	5	Lahe_spid_00017	37587990	37602137	masp1	true	Full_length	high	false	0.9481	1.0	1.0	0	0	false	true	true
085.Latrodectus hesperus	lhe_chr4	-	matched		37519559	37528489	masp	true	Full_length	5	Lahe_spid_00016	37519559	37528489	masp1	true	Full_length	high	false	0.6867	1.0	1.0	0	0	false	true	true
085.Latrodectus hesperus	lhe_chr4	-	matched		37215185	37224163	masp	true	Full_length	5	Lahe_spid_00013	37215185	37224163	masp1	true	Full_length	high	false	0.62	1.0	1.0	0	0	false	true	true
085.Latrodectus hesperus	lhe_chr4	-	matched		37148246	37156158	masp	true	Full_length	5	Lahe_spid_00012	37148243	37156158	masp1	true	Full_length	high	false	0.8179	1.0	0.9996209728363866	-3	0	false	true	true
085.Latrodectus hesperus	lhe_chr4	-	manual_only		37338831	37360469	masp	false	Full_length	2																
085.Latrodectus hesperus	lhe_chr4	-	manual_only		37399729	37404966	masp	true	Full_length	5																
085.Latrodectus hesperus	lhe_chr4	-	agent_only								Lahe_spid_00015	37404504	37404966	masp	false	N-terminal	medium	true	0.63							
085.Latrodectus hesperus	lhe_chr4	-	agent_only								Lahe_spid_00014	37360017	37400040	masp1	true	Full_length	high	false	0.7449							
086.Leviellus thorelli	oz239075.1	+	matched		124780144	124780436	misp	true	Full_length	4	Leth_spid_00011	124780144	124780436	misp	false	C-terminal	medium	true	0.7154	1.0	1.0	0	0	true	false	false
086.Leviellus thorelli	oz239077.1	+	manual_only		106941131	106997375	agsp2	true	Full_length	5																
086.Leviellus thorelli	oz239077.1	-	matched		107031241	107031605	agsp2	true	Full_length	2	Leth_spid_00014	107031237	107031602	agsp2	false	C-terminal	medium	true	0.5196	0.9917582417582418	0.989041095890411	-4	-3	true	false	false
086.Leviellus thorelli	oz239077.1	-	manual_only		107011766	107012231	agsp2	true	Full_length	2																
086.Leviellus thorelli	oz239077.1	-	agent_only								Leth_spid_00013	106941131	106997375	agsp2	true	Full_length	high	false	0.875							
086.Leviellus thorelli	oz239077.1	-	agent_only								Leth_spid_00012	106941095	107012231	agsp2	true	Full_length	medium	true	0.7081							
086.Leviellus thorelli	oz239079.1	+	matched		32220414	32231546	masp	true	Full_length	4	Leth_spid_00018	32220414	32231546	masp2	true	Full_length	high	false	0.71	1.0	1.0	0	0	false	true	true
086.Leviellus thorelli	oz239079.1	+	matched		154314412	154320246	masp	true	Full_length	4	Leth_spid_00019	154314412	154320249	masp1	true	Full_length	high	false	0.5825	1.0	0.9994860373479527	0	3	false	true	true
086.Leviellus thorelli	oz239079.1	-	matched		32018980	32030340	masp	true	Full_length	4	Leth_spid_00016	32018980	32030340	masp1	true	Full_length	high	false	0.8346	1.0	1.0	0	0	false	true	true
086.Leviellus thorelli	oz239081.1	+	matched		91616674	91713104	flag	false	Full_length	2	Leth_spid_00021	91616674	91666993	flag	true	Full_length	medium	true	0.4856	0.5218189360157627	1.0	0	-46111	true	false	true
086.Leviellus thorelli	oz239083.1	-	manual_only		88131019	88131473	unknown	false	N-terminal	1																
086.Leviellus thorelli	oz239083.1	-	agent_only								Leth_spid_00025	88118313	88131473	flag	true	Full_length	medium	true	0.7558							
087.Linyphia triangularis	oz021721.1	+	matched		56191483	56191946	unknown	false	N-terminal	1	Litr_spid_00001	56191483	56191979	masp	false	N-terminal	medium	true	0.3684	1.0	0.9334677419354839	0	33	false	true	true
087.Linyphia triangularis	oz021725.1	+	manual_only		43473109	43509577	masp2	false	Internal	1																
087.Linyphia triangularis	oz021725.1	+	manual_only		43394382	43428820	masp	false	Internal	1																
087.Linyphia triangularis	oz021725.1	-	manual_only		51211989	51218771	flag	false	Internal	1																
087.Linyphia triangularis	oz021729.1	+	matched		78453447	78463495	masp	true	Full_length	4	Litr_spid_00009	78453447	78463495	masp1	true	Full_length	high	false	0.7	1.0	1.0	0	0	false	true	true
087.Linyphia triangularis	oz021729.1	+	matched		78367721	78382862	masp	true	Full_length	4	Litr_spid_00008	78367721	78382862	masp1	true	Full_length	high	false	0.9474	1.0	1.0	0	0	false	true	true
087.Linyphia triangularis	oz021729.1	-	matched		79700062	79716900	masp	true	Full_length	4	Litr_spid_00013	79700062	79716900	masp1	true	Full_length	high	false	0.6804	1.0	1.0	0	0	false	true	true
087.Linyphia triangularis	oz021729.1	-	matched		79624020	79640588	masp	true	Full_length	4	Litr_spid_00012	79624020	79640588	masp1	true	Full_length	high	false	0.7034	1.0	1.0	0	0	false	true	true
087.Linyphia triangularis	oz021729.1	-	matched		79548350	79564341	masp	true	Full_length	4	Litr_spid_00011	79548350	79564341	masp1	true	Full_length	high	false	1.0	1.0	1.0	0	0	false	true	true
087.Linyphia triangularis	oz021729.1	-	matched		79465940	79482020	masp	true	Full_length	4	Litr_spid_00010	79465940	79482020	masp1	true	Full_length	high	false	0.6411	1.0	1.0	0	0	false	true	true
088.Loxosceles reclusa	jjrw01s0032861.1	+	matched		7067	8553	unknown	false	N-terminal	1	Lore_spid_00001	7067	8596	misp	true	Full_length	medium	true	0.6341	1.0	0.9718770438194899	0	43	false	false	false
089.Luthela beijing	ptg000024l	-	manual_only		7026438	7039664	misp	false	Full_length	3																
089.Luthela beijing	ptg000039l	-	matched		20341601	20355100	unknown	true	Full_length	4	Lube_spid_00001	20341601	20355100	misp	true	Full_length	medium	true	0.6266	1.0	1.0	0	0	false	true	true
089.Luthela beijing	ptg000050l	-	manual_only		400511	406304	flag	false	Internal	1																
089.Luthela beijing	ptg000079l	+	manual_only		8072097	8103953	acsp	true	Full_length	3																
090.Lycosa singoriensis	chr12	+	manual_only		93204349	93213111	masp1	false	Full_length	2																
090.Lycosa singoriensis	chr12	+	agent_only								Lysi_spid_00003	93212802	93213114	masp1	false	C-terminal	medium	true	0.3967							
090.Lycosa singoriensis	chr13	-	matched		5172735	5176759	unknown	true	Full_length	4	Lysi_spid_00010	5172735	5176759	misp	true	Full_length	high	false	0.2623	1.0	1.0	0	0	false	true	true
090.Lycosa singoriensis	chr2	+	manual_only		77201329	77207690	flag	false	Full_length	2																
090.Lycosa singoriensis	chr2	-	matched		167793664	167812779	acsp	false	Full_length	3	Lysi_spid_00020	167793664	167812779	acsp	true	Full_length	medium	true	0.4434	1.0	1.0	0	0	true	false	true
090.Lycosa singoriensis	chr2	-	matched		167706553	167724087	acsp	false	Full_length	3	Lysi_spid_00019	167706553	167724087	acsp	true	Full_length	medium	true	0.6972	1.0	1.0	0	0	true	false	true
090.Lycosa singoriensis	chr2	-	matched		172611257	172622911	acsp	true	Full_length	4	Lysi_spid_00021	172611265	172622911	cysp	true	Full_length	high	false	0.8242	0.9993135404153081	1.0	8	0	false	true	true
090.Lycosa singoriensis	chr2	-	agent_only								Lysi_spid_00018	167668377	167668812	acsp	false	N-terminal	medium	true								
090.Lycosa singoriensis	chr6	-	manual_only		50386264	50415618	masp1	false	Full_length	4																
090.Lycosa singoriensis	chr6	-	agent_only								Lysi_spid_00025	50386264	50386577	masp1	false	C-terminal	medium	true								
090.Lycosa singoriensis	chr8	-	manual_only		92451890	92458042	flag	false	Full_length	2																
090.Lycosa singoriensis	chr8	-	manual_only		143745541	143754434	flag	false	Full_length	3																
091.Macrothele cretica	oz207521.1	+	matched		46561194	46587827	unknown	true	Full_length	5	Macr_spid_00002	46561194	46587827	masp	true	Full_length	high	false	0.7744	1.0	1.0	0	0	false	true	true
091.Macrothele cretica	oz207521.1	-	matched		49209281	49227052	masp	true	Full_length	4	Macr_spid_00005	49209281	49227052	misp	true	Full_length	high	false	0.6743	1.0	1.0	0	0	false	true	true
091.Macrothele cretica	oz207521.1	-	matched		46304893	46328589	unknown	true	Full_length	5	Macr_spid_00001	46304893	46328589	masp	true	Full_length	high	false	0.7579	1.0	1.0	0	0	false	true	true
091.Macrothele cretica	oz207521.1	-	matched		49106148	49106452	misp	false	C-terminal	1	Macr_spid_00004	49106148	49106481	acsp	false	C-terminal	medium	true	0.3486	1.0	0.9129129129129129	0	29	false	true	true
091.Macrothele cretica	oz207529.1	+	manual_only		16262455	16288589	misp	true	Full_length	3																
092.Macrothele yani	cm077000.1	+	manual_only		24675329	24703575	misp	true	Full_length	1																
092.Macrothele yani	cm077009.1	+	matched		127238418	127259309	masp	true	Full_length	4	Maya_spid_00007	127238418	127259309	misp	true	Full_length	high	false	0.8346	1.0	1.0	0	0	false	true	true
092.Macrothele yani	cm077009.1	+	matched		120501327	120516266	masp	true	Full_length	4	Maya_spid_00002	120501327	120516266	misp	true	Full_length	high	false	0.7065	1.0	1.0	0	0	false	true	true
092.Macrothele yani	cm077009.1	-	matched		141847288	141872646	unknown	true	Full_length	4	Maya_spid_00008	141847288	141872646	masp	true	Full_length	high	false	0.4171	1.0	1.0	0	0	false	true	true
