species	chr	strand	match_status	manual_id	manual_start	manual_end	manual_type	manual_full_length	manual_hint_type	manual_scoring	agent_id	agent_start	agent_end	agent_type	agent_full_length	agent_hint_type	agent_confidence	agent_needs_review	agent_miniprot_identity	manual_in_agent_frac	agent_in_manual_frac	start_diff	end_diff	type_agree	full_length_agree	hint_type_agree
071.Caerostris extrusa	bplr01005807.1	+	matched		12501	21130	misp	true	Full_length	4	Caex_spid_00005	12501	21130	misp	true	Full_length	high	false	0.8851	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01009158.1	-	manual_only		21000	32870	misp	false	Full_length	1																
071.Caerostris extrusa	bplr01011721.1	+	matched		14398	25071	misp	true	Full_length	4	Caex_spid_00006	14398	25071	misp	true	Full_length	high	false	0.4933	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021709.1	+	manual_only		37322	37779	flag	false	Full_length	2																
071.Caerostris extrusa	bplr01021709.1	+	agent_only								Caex_spid_00007	37322	43871	flag	true	Full_length	medium	true	0.6684							
071.Caerostris extrusa	bplr01021710.1	+	matched		76056	87260	acsp	true	Full_length	4	Caex_spid_00008	76056	87260	acsp	true	Full_length	medium	true	0.5211	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021711.1	+	matched		16717	28071	pysp	true	Full_length	4	Caex_spid_00009	16717	28071	pysp	true	Full_length	high	false	1.0	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021712.1	+	matched		57825	62282	masp	true	Full_length	4	Caex_spid_00011	57825	62282	masp1	true	Full_length	high	false	0.757	1.0	1.0	0	0	false	true	true
071.Caerostris extrusa	bplr01021712.1	+	matched		11558	20437	masp	true	Full_length	4	Caex_spid_00010	11558	20437	masp	true	Full_length	high	false	0.4545	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021713.1	+	matched		89823	102533	masp2b	true	Full_length	4	Caex_spid_00012	89823	102533	masp2b	true	Full_length	high	false	0.9122	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021714.1	+	matched		101135	110438	misp	true	Full_length	4	Caex_spid_00014	101135	110438	misp	true	Full_length	high	false	0.5	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021714.1	+	matched		35309	46891	misp	true	Full_length	4	Caex_spid_00013	35309	46891	misp	true	Full_length	high	false	0.9692	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021715.1	+	matched		94757	101191	masp2b	true	Full_length	4	Caex_spid_00016	94757	101192	masp2b	true	Full_length	high	false	0.9687	1.0	0.9998445998445998	0	1	true	true	true
071.Caerostris extrusa	bplr01021715.1	+	matched		150767	155908	masp2b	true	Full_length	4	Caex_spid_00017	150767	155910	masp2b	true	Full_length	high	false	0.8916	1.0	0.9996111219132802	0	2	true	true	true
071.Caerostris extrusa	bplr01021715.1	-	matched		44014	55980	masp	true	Full_length	4	Caex_spid_00015	44014	55980	masp	true	Full_length	high	false	0.9699	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021716.1	-	matched		3765	12875	masp	true	Full_length	4	Caex_spid_00018	3765	12875	masp	true	Full_length	high	false	0.7037	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021717.1	+	manual_only		16929	24152	masp3	true	Full_length	4																
071.Caerostris extrusa	bplr01021717.1	+	agent_only								Caex_spid_00019	64438	64878	masp3b	false	N-terminal	medium	true								
071.Caerostris extrusa	bplr01021718.1	-	matched		166368	172106	masp	true	Full_length	4	Caex_spid_00020	166368	172106	masp1	true	Full_length	high	false	0.9587	1.0	1.0	0	0	false	true	true
071.Caerostris extrusa	bplr01021719.1	-	matched		152598	171383	agsp1	true	Full_length	4	Caex_spid_00021	152598	171383	agsp1	true	Full_length	high	false	0.995	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021720.1	+	matched		28844	56555	agsp2	true	Full_length	3	Caex_spid_00023	28844	56555	agsp2	true	Full_length	high	false	0.9552	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021720.1	+	manual_only		13665	14026	agsp2	false	Full_length	1																
071.Caerostris extrusa	bplr01021720.1	+	agent_only								Caex_spid_00022	13665	38559	agsp2	true	Full_length	high	false	0.9552							
071.Caerostris extrusa	bplr01021721.1	+	matched		122830	135321	cysp	true	Full_length	4	Caex_spid_00024	122830	135321	cysp	true	Full_length	high	false	0.5876	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021722.1	+	matched		23218	35913	flag	true	Full_length	4	Caex_spid_00025	23218	35913	flag	true	Full_length	high	false	0.7173	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021723.1	-	matched		89218	94473	flag	true	Full_length	4	Caex_spid_00026	89218	94473	flag	true	Full_length	high	false	0.4909	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021724.1	+	matched		88629	89086	flag	false	N-terminal	2	Caex_spid_00027	88629	89086	flag	false	N-terminal	medium	true	0.6826	1.0	1.0	0	0	true	true	true
071.Caerostris extrusa	bplr01021725.1	+	manual_only		5018	5283	flag	false	C-terminal	2																
071.Caerostris extrusa	bplr01021725.1	+	agent_only								Caex_spid_00028	1714	5283	flag	true	Full_length	medium	true	0.5912							
071.Caerostris extrusa	bplr01021726.1	-	matched		17524	17789	flag	false	C-terminal	2	Caex_spid_00029	17524	17789	flag	true	Full_length	medium	true	0.9337	1.0	1.0	0	0	true	false	false
072.Chaetopelma lymberakisi	oz197704.1	+	matched		103769658	103770109	masp	false	N-terminal	1	Chly_spid_00001	103769658	103770109	masp	false	N-terminal	medium	true	0.3542	1.0	1.0	0	0	true	true	true
072.Chaetopelma lymberakisi	oz197704.1	+	manual_only		103985392	103985845	masp	false	N-terminal	1																
072.Chaetopelma lymberakisi	oz197704.1	+	agent_only								Chly_spid_00002	103789778	103790244	masp	false	N-terminal	medium	true								
072.Chaetopelma lymberakisi	oz197704.1	+	agent_only								Chly_spid_00003	103985392	104006969	masp	true	Full_length	medium	true	0.278							
072.Chaetopelma lymberakisi	oz197706.1	+	matched		192305442	192314338	masp	true	Full_length	2	Chly_spid_00004	192305442	192314372	masp	true	Full_length	medium	true		1.0	0.9961926091825308	0	34	true	true	true
072.Chaetopelma lymberakisi	oz197707.1	-	manual_only		29460218	29577409	masp2	false	Full_length	1																
072.Chaetopelma lymberakisi	oz197710.1	+	manual_only		81567022	81582871	misp	false	Full_length	2																
072.Chaetopelma lymberakisi	oz197721.1	+	matched		137617591	137646341	unknown	false	Full_length	2	Chly_spid_00005	137617591	137646173	masp	true	Full_length	medium	true	0.3419	0.9941565217391304	1.0	0	-168	false	false	true
072.Chaetopelma lymberakisi	oz197726.1	+	matched		102378203	102411340	unknown	true	Full_length	3	Chly_spid_00006	102378203	102411340	masp	true	Full_length	high	false	0.4939	1.0	1.0	0	0	false	true	true
073.Cheiracanthium punctorium	jawzyv010002744.1	+	matched		8909	14332	acsp	true	Full_length	3	Chpu_spid_00001	8909	14334	acsp	true	Full_length	high	false	0.9222	1.0	0.9996313364055299	0	2	true	true	true
073.Cheiracanthium punctorium	jawzyv010004162.1	+	matched		11889	12185	pysp	false	C-terminal	1	Chpu_spid_00002	11889	12188	pysp	false	C-terminal	medium	true	0.4254	1.0	0.9899665551839465	0	3	true	true	true
073.Cheiracanthium punctorium	jawzyv010006305.1	-	matched		818749	829613	misp	true	Full_length	4	Chpu_spid_00003	818749	829613	misp	true	Full_length	high	false	0.8209	1.0	1.0	0	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010007261.1	-	matched		72471	72789	acsp	false	C-terminal	2	Chpu_spid_00004	72468	72789	acsp	false	C-terminal	medium	true	0.7855	1.0	0.9906542056074766	-3	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010008323.1	-	matched		279764	287245	pysp	true	Full_length	4	Chpu_spid_00005	279764	287245	pysp	true	Full_length	high	false	0.922	1.0	1.0	0	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010011756.1	+	matched		202324	215726	pysp	false	Full_length	3	Chpu_spid_00006	202324	213037	pysp	true	Full_length	medium	true	0.8639	0.7993583047306372	1.0	0	-2689	true	false	true
073.Cheiracanthium punctorium	jawzyv010012019.1	+	matched		1012987	1023003	misp	true	Full_length	4	Chpu_spid_00007	1012987	1023003	misp	true	Full_length	high	false	0.63	1.0	1.0	0	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010012163.1	+	agent_only								Chpu_spid_00008	122850	123319	acsp	false	N-terminal	medium	true								
073.Cheiracanthium punctorium	jawzyv010012460.1	+	agent_only								Chpu_spid_00009	40	343	pysp	false	C-terminal	medium	true								
073.Cheiracanthium punctorium	jawzyv010013023.1	-	manual_only		163478	163920	misp	false	Full_length	3																
073.Cheiracanthium punctorium	jawzyv010013023.1	-	agent_only								Chpu_spid_00010	140990	163920	misp	true	Full_length	medium	true	0.6555							
073.Cheiracanthium punctorium	jawzyv010013598.1	-	matched		208730	228303	masp	true	Full_length	4	Chpu_spid_00013	208730	228303	masp	true	Full_length	high	false	0.5455	1.0	1.0	0	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010013598.1	-	matched		118096	141255	masp	true	Full_length	4	Chpu_spid_00012	118095	141255	masp	true	Full_length	high	false	0.6364	1.0	0.9999568221070811	-1	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010013598.1	-	manual_only		11699	11993	misp	false	C-terminal	2																
073.Cheiracanthium punctorium	jawzyv010013598.1	-	agent_only								Chpu_spid_00011	11698	27905	masp	true	Full_length	high	false	0.5391							
073.Cheiracanthium punctorium	jawzyv010013884.1	+	matched		41011	52229	masp	true	Full_length	4	Chpu_spid_00014	41011	52229	masp	true	Full_length	high	false	0.5188	1.0	1.0	0	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010016202.1	+	matched		438098	464814	misp	true	Full_length	4	Chpu_spid_00016	438098	464814	misp	true	Full_length	high	false	0.6685	1.0	1.0	0	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010016202.1	+	matched		350234	367725	misp	true	Full_length	4	Chpu_spid_00015	350234	367725	misp	true	Full_length	high	false	0.76	1.0	1.0	0	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010017804.1	-	matched		669	1148	acsp	false	N-terminal	2	Chpu_spid_00017	669	1148	acsp	false	N-terminal	medium	true	0.6394	1.0	1.0	0	0	true	true	true
073.Cheiracanthium punctorium	jawzyv010017986.1	+	manual_only		35932	36411	acsp	false	N-terminal	2																
073.Cheiracanthium punctorium	jawzyv010017986.1	+	agent_only								Chpu_spid_00018	35932	39360	acsp	true	Full_length	medium	true	0.8306							
074.Dolomedes plantarius	ou015492.1	+	matched		190190170	190202316	pysp	true	Full_length	4	Dopl_spid_00005	190190170	190202316	pysp	true	Full_length	high	false	0.8631	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015492.1	+	agent_only								Dopl_spid_00003	84137105	84150003	acsp	true	Full_length	high	false	0.8891							
074.Dolomedes plantarius	ou015492.1	+	agent_only								Dopl_spid_00004	84179588	84197712	acsp	true	Full_length	high	false	0.6807							
074.Dolomedes plantarius	ou015492.1	-	matched		73633120	73642188	cysp	true	Full_length	4	Dopl_spid_00002	73633120	73642188	cysp	true	Full_length	high	false	0.9284	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015492.1	-	matched		68677061	68687720	acsp	true	Full_length	4	Dopl_spid_00001	68677059	68687720	acsp	true	Full_length	high	false	0.8095	1.0	0.9998124003376794	-2	0	true	true	true
074.Dolomedes plantarius	ou015496.1	-	matched		72555011	72560302	masp1	true	Full_length	4	Dopl_spid_00006	72555011	72560302	masp1	true	Full_length	high	false	0.4241	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015499.1	-	matched		126107409	126128744	acsp	true	Full_length	4	Dopl_spid_00007	126107409	126128744	acsp	true	Full_length	high	false	0.4659	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015500.1	+	matched		89799713	89805502	masp1	true	Full_length	4	Dopl_spid_00011	89799713	89805502	masp1	true	Full_length	high	false	0.9252	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015500.1	+	matched		89647317	89653271	masp1	true	Full_length	4	Dopl_spid_00009	89647317	89653271	masp1	true	Full_length	high	false	0.9018	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015500.1	+	manual_only		89721582	89726984	masp1	false	Full_length	3																
074.Dolomedes plantarius	ou015500.1	+	agent_only								Dopl_spid_00008	12206271	12206734	masp	false	N-terminal	medium	true	0.2651							
074.Dolomedes plantarius	ou015500.1	+	agent_only								Dopl_spid_00010	89726676	89726984	masp1	false	C-terminal	medium	true	0.6928							
074.Dolomedes plantarius	ou015503.1	+	matched		97718692	97719122	misp	false	N-terminal	1	Dopl_spid_00024	97718692	97719122	misp	false	N-terminal	medium	true		1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	+	matched		95882129	95882560	masp1	false	N-terminal	2	Dopl_spid_00020	95882129	95882560	masp1	false	N-terminal	medium	true		1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	+	matched		95702153	95709451	masp1	true	Full_length	4	Dopl_spid_00017	95702153	95709451	masp1	true	Full_length	high	false	0.8326	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	+	matched		83376344	83383717	masp1	true	Full_length	4	Dopl_spid_00016	83376344	83383717	masp1	true	Full_length	high	false	0.9396	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	+	matched		83307292	83314539	masp1	true	Full_length	4	Dopl_spid_00015	83307292	83314539	masp1	true	Full_length	high	false	0.9085	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	+	manual_only		81168720	81176381	masp	false	N-terminal	2																
074.Dolomedes plantarius	ou015503.1	+	agent_only								Dopl_spid_00014	81168720	81169239	masp	false	N-terminal	medium	true	0.4432							
074.Dolomedes plantarius	ou015503.1	-	matched		95943252	95949752	masp1	true	Full_length	4	Dopl_spid_00023	95943252	95949752	masp1	true	Full_length	high	false	0.7549	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	-	matched		95925915	95932901	masp1	true	Full_length	4	Dopl_spid_00022	95925915	95932901	masp1	true	Full_length	high	false	0.9338	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	-	matched		95896324	95903574	masp1	true	Full_length	4	Dopl_spid_00021	95896324	95903574	masp1	true	Full_length	high	false	0.8519	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	-	matched		95825763	95826071	masp1	false	C-terminal	2	Dopl_spid_00019	95825763	95826071	masp1	false	C-terminal	medium	true	0.4172	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	-	matched		95764979	95771779	masp1	true	Full_length	4	Dopl_spid_00018	95764979	95771779	masp1	true	Full_length	high	false	0.7527	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	-	matched		80961124	80968512	masp1	true	Full_length	4	Dopl_spid_00012	80961124	80968512	masp1	true	Full_length	high	false	0.8815	1.0	1.0	0	0	true	true	true
074.Dolomedes plantarius	ou015503.1	-	matched		81068677	81076717	masp1	true	Full_length	4	Dopl_spid_00013	81068677	81076716	masp1	true	Full_length	high	false	0.9221	0.9998756218905472	1.0	0	-1	true	true	true
075.Dysdera silvatica	qlnu02012317.1	-	matched		16535	17002	acsp	false	N-terminal	2	Dysi_spid_00001	16535	17002	acsp	true	Full_length	medium	true	0.582	1.0	1.0	0	0	true	false	false
075.Dysdera silvatica	qlnu02014987.1	+	manual_only		33215	33667	masp	false	N-terminal	2																
075.Dysdera silvatica	qlnu02014987.1	+	agent_only								Dysi_spid_00002	33215	38687	masp	true	Full_length	medium	true	0.8254							
075.Dysdera silvatica	qlnu02015359.1	+	manual_only		10024817	10035798	masp2	false	Internal	1																
076.Ectatosticta davidi	eda_chr002	-	matched		28608044	28608504	unknown	false	N-terminal	1	Ecda_spid_00001	28608002	28608504	masp	false	N-terminal	medium	true		1.0	0.9163346613545816	-42	0	false	true	true
076.Ectatosticta davidi	eda_chr008	+	matched		65115938	65132430	masp	true	Full_length	4	Ecda_spid_00002	65115938	65132430	masp1	true	Full_length	high	false	0.4934	1.0	1.0	0	0	false	true	true
076.Ectatosticta davidi	eda_chr008	-	matched		69276896	69299266	masp	true	Full_length	5	Ecda_spid_00003	69276896	69299266	masp	true	Full_length	high	false	0.392	1.0	1.0	0	0	true	true	true
076.Ectatosticta davidi	eda_chr010	-	manual_only		23353978	23372837	unknown	true	Full_length	4																
076.Ectatosticta davidi	eda_chr010	-	agent_only								Ecda_spid_00004	23372374	23372837	acsp	true	Full_length	medium	true	0.4498							
076.Ectatosticta davidi	eda_chr011	+	manual_only		196097012	196125131	masp	false	Full_length	2																
076.Ectatosticta davidi	eda_chr011	+	agent_only								Ecda_spid_00005	196097012	196097484	masp	false	N-terminal	medium	true								
076.Ectatosticta davidi	eda_chr012	+	matched		118560484	118579570	acsp	true	Full_length	5	Ecda_spid_00009	118560484	118579570	acsp	true	Full_length	high	false	0.3899	1.0	1.0	0	0	true	true	true
076.Ectatosticta davidi	eda_chr012	+	matched		118536334	118538331	acsp	true	Full_length	5	Ecda_spid_00008	118536334	118538331	acsp	true	Full_length	medium	true	0.393	1.0	1.0	0	0	true	true	true
076.Ectatosticta davidi	eda_chr012	+	matched		118521865	118528381	acsp	true	Full_length	5	Ecda_spid_00007	118521865	118528381	acsp	true	Full_length	medium	true	0.4749	1.0	1.0	0	0	true	true	true
076.Ectatosticta davidi	eda_chr012	+	manual_only		130350504	130350946	unknown	false	N-terminal	2																
076.Ectatosticta davidi	eda_chr012	+	agent_only								Ecda_spid_00006	111892314	111892786	masp	false	N-terminal	medium	true								
076.Ectatosticta davidi	eda_chr012	+	agent_only								Ecda_spid_00011	130350504	130364884	masp	true	Full_length	medium	true	0.3148							
076.Ectatosticta davidi	eda_chr012	-	matched		118599899	118600320	unknown	false	N-terminal	1	Ecda_spid_00010	118599886	118600335	masp1	false	N-terminal	medium	true	0.3056	1.0	0.9376391982182628	-13	15	false	true	true
076.Ectatosticta davidi	eda_chr012	-	matched		131633899	131649641	unknown	false	Full_length	3	Ecda_spid_00012	131632780	131649641	acsp	true	Full_length	medium	true	0.278	1.0	0.9336338295474764	-1119	0	false	false	true
077.Eratigena atrica	oz222581.1	+	matched		179700310	179714097	unknown	true	Full_length	4	Erat_spid_00002	179700310	179714100	misp	true	Full_length	high	false	0.8326	1.0	0.9997824510514866	0	3	false	true	true
077.Eratigena atrica	oz222581.1	+	matched		179581091	179595633	unknown	true	Full_length	4	Erat_spid_00001	179581091	179595643	misp	true	Full_length	high	false	0.6875	1.0	0.9993128092358439	0	10	false	true	true
077.Eratigena atrica	oz222584.1	+	matched		64934680	64944852	pysp	true	Full_length	4	Erat_spid_00003	64934680	64944852	pysp	true	Full_length	high	false	0.3716	1.0	1.0	0	0	true	true	true
077.Eratigena atrica	oz222587.1	-	matched		202580449	202595183	cysp	true	Full_length	4	Erat_spid_00004	202580449	202595183	cysp	true	Full_length	high	false	0.7398	1.0	1.0	0	0	true	true	true
077.Eratigena atrica	oz222588.1	+	matched		12659124	12668207	acsp	true	Full_length	4	Erat_spid_00010	12659124	12668207	acsp	true	Full_length	high	false	0.8889	1.0	1.0	0	0	true	true	true
077.Eratigena atrica	oz222588.1	+	matched		11555824	11576097	acsp	true	Full_length	4	Erat_spid_00006	11555824	11576097	acsp	true	Full_length	high	false	0.4612	1.0	1.0	0	0	true	true	true
077.Eratigena atrica	oz222588.1	+	matched		12058213	12081307	acsp	true	Full_length	4	Erat_spid_00008	12058213	12081306	acsp	true	Full_length	high	false	0.5714	0.9999566987096216	1.0	0	-1	true	true	true
077.Eratigena atrica	oz222588.1	+	matched		10560786	10567059	acsp	true	Full_length	4	Erat_spid_00005	10560786	10567064	acsp	true	Full_length	high	false	0.459	1.0	0.9992035680152915	0	5	true	true	true
077.Eratigena atrica	oz222588.1	+	agent_only								Erat_spid_00007	11750621	11750953	acsp	false	C-terminal	medium	true								
077.Eratigena atrica	oz222588.1	-	manual_only		12880355	12880823	acsp	false	N-terminal	2																
077.Eratigena atrica	oz222588.1	-	agent_only								Erat_spid_00009	12463890	12464222	acsp	false	C-terminal	medium	true								
077.Eratigena atrica	oz222588.1	-	agent_only								Erat_spid_00011	12877409	12880880	acsp	true	Full_length	medium	true	0.3866							
077.Eratigena atrica	oz222596.1	+	matched		119299551	119312246	unknown	true	Full_length	5	Erat_spid_00013	119299551	119312248	misp	true	Full_length	high	false	0.6457	1.0	0.9998424824761755	0	2	false	true	true
077.Eratigena atrica	oz222596.1	-	matched		118501191	118512362	masp	true	Full_length	4	Erat_spid_00012	118501189	118512362	misp	true	Full_length	high	false	0.917	1.0	0.9998209970464512	-2	0	false	true	true
077.Eratigena atrica	oz222596.1	-	matched		119693176	119706140	masp	true	Full_length	5	Erat_spid_00014	119693173	119706140	misp	true	Full_length	high	false	0.6175	1.0	0.999768643479602	-3	0	false	true	true
077.Eratigena atrica	oz222597.1	+	manual_only		45154706	45165990	flag	false	Internal	1																
077.Eratigena atrica	oz222597.1	-	manual_only		102479174	102490384	masp1	false	Internal	1																
078.Gibbaranea gibbosa	oz060746.1	-	matched		274134150	274173357	agsp2	true	Full_length	4	Gigi_spid_00001	274134150	274173357	agsp2	true	Full_length	high	false	0.9652	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060746.1	-	matched		274219578	274219940	agsp2	false	C-terminal	1	Gigi_spid_00003	274219575	274219940	agsp2	false	C-terminal	medium	true	0.885	1.0	0.9917808219178083	-3	0	true	true	true
078.Gibbaranea gibbosa	oz060746.1	-	manual_only		274193000	274193485	agsp2	false	N-terminal	1																
078.Gibbaranea gibbosa	oz060746.1	-	agent_only								Gigi_spid_00002	274134150	274193485	agsp2	true	Full_length	medium	true	0.8							
078.Gibbaranea gibbosa	oz060747.1	+	matched		264650557	264659454	masp1	true	Full_length	4	Gigi_spid_00011	264650557	264659454	masp1	true	Full_length	high	false	0.8506	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060747.1	+	matched		264379850	264407185	masp2	true	Full_length	4	Gigi_spid_00010	264379850	264407185	masp2	true	Full_length	high	false	0.8537	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060747.1	+	matched		264139592	264166521	masp2	true	Full_length	4	Gigi_spid_00009	264139592	264166521	masp2	true	Full_length	high	false	0.859	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060747.1	+	matched		263979399	263997636	masp2	true	Full_length	4	Gigi_spid_00008	263979399	263997636	masp2	true	Full_length	high	false	0.8566	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060747.1	+	matched		233448687	233474408	masp2	true	Full_length	4	Gigi_spid_00007	233448687	233474408	masp2	true	Full_length	high	false	0.6867	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060747.1	+	matched		175110540	175167677	flag	true	Full_length	4	Gigi_spid_00006	175110540	175167677	flag	true	Full_length	high	false	0.9534	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060747.1	+	matched		310522224	310527359	masp	true	Full_length	4	Gigi_spid_00014	310522224	310527362	masp1	true	Full_length	high	false	0.8189	1.0	0.9994161152199299	0	3	false	true	true
078.Gibbaranea gibbosa	oz060747.1	-	matched		144993477	145015895	acsp	true	Full_length	4	Gigi_spid_00004	144993470	145015895	acsp	true	Full_length	high	false	0.6598	1.0	0.9996878483835006	-7	0	true	true	true
078.Gibbaranea gibbosa	oz060747.1	-	matched		145073713	145095321	acsp	true	Full_length	4	Gigi_spid_00005	145073694	145095321	acsp	true	Full_length	high	false	0.8813	1.0	0.999121468534702	-19	0	true	true	true
078.Gibbaranea gibbosa	oz060747.1	-	matched		264917303	264925630	masp2	true	Full_length	4	Gigi_spid_00013	264917295	264925630	masp3	true	Full_length	high	false	0.7179	1.0	0.9990401919616076	-8	0	false	true	true
078.Gibbaranea gibbosa	oz060747.1	-	matched		264722593	264730911	masp2	true	Full_length	4	Gigi_spid_00012	264722581	264730911	masp	true	Full_length	high	false	0.7544	1.0	0.9985594237695078	-12	0	false	true	true
078.Gibbaranea gibbosa	oz060750.1	+	matched		30361790	30406105	agsp1	true	Full_length	4	Gigi_spid_00015	30361790	30406105	agsp1	true	Full_length	high	false	0.9178	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060751.1	+	matched		11697311	11697570	flag	false	C-terminal	1	Gigi_spid_00016	11697311	11697573	flag	false	C-terminal	medium	true		1.0	0.9885496183206107	0	3	true	true	true
078.Gibbaranea gibbosa	oz060751.1	-	matched		13694604	13739407	flag	true	Full_length	4	Gigi_spid_00017	13694604	13739407	flag	true	Full_length	high	false	0.905	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060751.1	-	matched		13820053	13877050	flag	true	Full_length	4	Gigi_spid_00018	13820050	13877050	flag	true	Full_length	high	false	0.931	1.0	0.9999473684210526	-3	0	true	true	true
078.Gibbaranea gibbosa	oz060751.1	-	manual_only		93808794	93829753	masp2	true	Full_length	4																
078.Gibbaranea gibbosa	oz060752.1	+	matched		139016790	139027908	misp	true	Full_length	4	Gigi_spid_00027	139016790	139027908	misp	true	Full_length	high	false	0.6471	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060752.1	+	matched		138933872	138943972	misp	true	Full_length	4	Gigi_spid_00026	138933872	138943972	misp	true	Full_length	high	false	0.8277	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		144888508	144900054	misp	true	Full_length	4	Gigi_spid_00028	144888508	144900054	misp	true	Full_length	high	false	0.6427	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		138724148	138734346	misp	true	Full_length	4	Gigi_spid_00025	138724148	138734346	misp	true	Full_length	high	false	0.6914	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		96054691	96065031	acsp	true	Full_length	4	Gigi_spid_00023	96054691	96065031	acsp	true	Full_length	high	false	0.8739	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		95969763	95984336	acsp	true	Full_length	4	Gigi_spid_00022	95969763	95984336	acsp	true	Full_length	high	false	0.9259	1.0	1.0	0	0	true	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		94162194	94183361	masp2	true	Full_length	4	Gigi_spid_00021	94162194	94183361	masp2b	true	Full_length	high	false	0.8642	1.0	1.0	0	0	false	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		93985824	94005947	masp2	true	Full_length	4	Gigi_spid_00020	93985824	94005947	masp2b	true	Full_length	high	false	0.8247	1.0	1.0	0	0	false	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		144973142	144984347	misp	true	Full_length	4	Gigi_spid_00029	144973139	144984347	misp	true	Full_length	high	false	0.611	1.0	0.9997323340471093	-3	0	true	true	true
078.Gibbaranea gibbosa	oz060752.1	-	matched		138602467	138612870	misp	true	Full_length	4	Gigi_spid_00024	138602464	138612870	misp	true	Full_length	high	false	0.7002	1.0	0.9997117047857006	-3	0	true	true	true
078.Gibbaranea gibbosa	oz060752.1	-	agent_only								Gigi_spid_00019	93808794	93829753	masp2b	true	Full_length	high	false	0.8528							
078.Gibbaranea gibbosa	oz060753.1	+	manual_only		57318949	57321206	masp1	false	N-terminal	2																
078.Gibbaranea gibbosa	oz060753.1	+	agent_only								Gigi_spid_00030	57318949	57319399	masp1	false	N-terminal	medium	true								
